"lane_id","zone_id","lane_number","name","state","road","direction","location_description","lane_type","organization","detector_type","latitude","longitude","bearing","default_speed","interval"
9700,3445,3,"I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Maryland","I-495","South","I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Normal","HERE","Microwave",38.8839100,-76.8437400,,,60
9701,3445,1,"I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Maryland","I-495","South","I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Normal","HERE","Microwave",38.8839100,-76.8437400,,,60
9702,3445,4,"I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Maryland","I-495","South","I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Normal","HERE","Microwave",38.8839100,-76.8437400,,,60
9703,3445,2,"I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Maryland","I-495","South","I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Normal","HERE","Microwave",38.8839100,-76.8437400,,,60
9704,3446,4,"I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Maryland","I-495","North","I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Normal","HERE","Microwave",38.8839100,-76.8437400,,,60
9705,3446,2,"I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Maryland","I-495","North","I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Normal","HERE","Microwave",38.8839100,-76.8437400,,,60
9706,3446,3,"I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Maryland","I-495","North","I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Normal","HERE","Microwave",38.8839100,-76.8437400,,,60
9707,3446,1,"I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Maryland","I-495","North","I-495 @ 1.02 Mile North of Ritchie Marlboro Rd","Normal","HERE","Microwave",38.8839100,-76.8437400,,,60
9708,3447,1,"I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Maryland","I-495","South","I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Normal","HERE","Microwave",39.0210300,-76.9356800,,,60
9709,3447,4,"I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Maryland","I-495","South","I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Normal","HERE","Microwave",39.0210300,-76.9356800,,,60
9710,3447,2,"I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Maryland","I-495","South","I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Normal","HERE","Microwave",39.0210300,-76.9356800,,,60
9711,3447,3,"I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Maryland","I-495","South","I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Normal","HERE","Microwave",39.0210300,-76.9356800,,,60
9712,3449,4,"I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Maryland","I-495","North","I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Normal","HERE","Microwave",39.0210300,-76.9356800,,,60
9713,3449,2,"I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Maryland","I-495","North","I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Normal","HERE","Microwave",39.0210300,-76.9356800,,,60
9714,3448,6,"I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Maryland","I-495","North","I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Off Ramp","HERE","Microwave",39.0210300,-76.9356800,,,60
9715,3449,3,"I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Maryland","I-495","North","I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Normal","HERE","Microwave",39.0210300,-76.9356800,,,60
9716,3449,1,"I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Maryland","I-495","North","I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Normal","HERE","Microwave",39.0210300,-76.9356800,,,60
9717,3448,5,"I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Maryland","I-495","North","I-495 @ 0.53 Mile North of Baltimore Ave/US-1","Off Ramp","HERE","Microwave",39.0210300,-76.9356800,,,60
9718,3450,1,"I-295/DC-295 @ 0.02 Mile South of 6th St, SE","D.C.","I-295/DC-295","South","I-295/DC-295 @ 0.02 Mile South of 6th St, SE","Normal","HERE","Microwave",38.8799000,-76.9989500,,,60
9719,3450,4,"I-295/DC-295 @ 0.02 Mile South of 6th St, SE","D.C.","I-295/DC-295","South","I-295/DC-295 @ 0.02 Mile South of 6th St, SE","Normal","HERE","Microwave",38.8799000,-76.9989500,,,60
9720,3450,2,"I-295/DC-295 @ 0.02 Mile South of 6th St, SE","D.C.","I-295/DC-295","South","I-295/DC-295 @ 0.02 Mile South of 6th St, SE","Normal","HERE","Microwave",38.8799000,-76.9989500,,,60
9721,3450,3,"I-295/DC-295 @ 0.02 Mile South of 6th St, SE","D.C.","I-295/DC-295","South","I-295/DC-295 @ 0.02 Mile South of 6th St, SE","Normal","HERE","Microwave",38.8799000,-76.9989500,,,60
9722,3452,4,"I-295/DC-295 @ 0.02 Mile South of 6th St, SE","D.C.","I-295/DC-295","North","I-295/DC-295 @ 0.02 Mile South of 6th St, SE","Normal","HERE","Microwave",38.8799000,-76.9989500,,,60
9723,3452,2,"I-295/DC-295 @ 0.02 Mile South of 6th St, SE","D.C.","I-295/DC-295","North","I-295/DC-295 @ 0.02 Mile South of 6th St, SE","Normal","HERE","Microwave",38.8799000,-76.9989500,,,60
9724,3451,5,"I-295/DC-295 @ 0.02 Mile South of 6th St, SE","D.C.","I-295/DC-295","North","I-295/DC-295 @ 0.02 Mile South of 6th St, SE","On Ramp","HERE","Microwave",38.8799000,-76.9989500,,,60
9725,3452,3,"I-295/DC-295 @ 0.02 Mile South of 6th St, SE","D.C.","I-295/DC-295","North","I-295/DC-295 @ 0.02 Mile South of 6th St, SE","Normal","HERE","Microwave",38.8799000,-76.9989500,,,60
9726,3452,1,"I-295/DC-295 @ 0.02 Mile South of 6th St, SE","D.C.","I-295/DC-295","North","I-295/DC-295 @ 0.02 Mile South of 6th St, SE","Normal","HERE","Microwave",38.8799000,-76.9989500,,,60
9727,3454,1,"I-495 @ 0.08 Mile North of US-29","Northern Virginia","I-495","South","I-495 @ 0.08 Mile North of US-29","Normal","HERE","Microwave",38.8770200,-77.2205200,,,60
9728,3454,4,"I-495 @ 0.08 Mile North of US-29","Northern Virginia","I-495","South","I-495 @ 0.08 Mile North of US-29","Normal","HERE","Microwave",38.8770200,-77.2205200,,,60
9729,3454,2,"I-495 @ 0.08 Mile North of US-29","Northern Virginia","I-495","South","I-495 @ 0.08 Mile North of US-29","Normal","HERE","Microwave",38.8770200,-77.2205200,,,60
9730,3453,5,"I-495 @ 0.08 Mile North of US-29","Northern Virginia","I-495","South","I-495 @ 0.08 Mile North of US-29","On Ramp","HERE","Microwave",38.8770200,-77.2205200,,,60
9731,3454,3,"I-495 @ 0.08 Mile North of US-29","Northern Virginia","I-495","South","I-495 @ 0.08 Mile North of US-29","Normal","HERE","Microwave",38.8770200,-77.2205200,,,60
9732,3455,5,"I-495 @ 0.08 Mile North of US-29","Northern Virginia","I-495","North","I-495 @ 0.08 Mile North of US-29","Normal","HERE","Microwave",38.8770200,-77.2205200,,,60
9733,3455,3,"I-495 @ 0.08 Mile North of US-29","Northern Virginia","I-495","North","I-495 @ 0.08 Mile North of US-29","Normal","HERE","Microwave",38.8770200,-77.2205200,,,60
9734,3455,1,"I-495 @ 0.08 Mile North of US-29","Northern Virginia","I-495","North","I-495 @ 0.08 Mile North of US-29","Normal","HERE","Microwave",38.8770200,-77.2205200,,,60
9735,3455,4,"I-495 @ 0.08 Mile North of US-29","Northern Virginia","I-495","North","I-495 @ 0.08 Mile North of US-29","Normal","HERE","Microwave",38.8770200,-77.2205200,,,60
9736,3455,2,"I-495 @ 0.08 Mile North of US-29","Northern Virginia","I-495","North","I-495 @ 0.08 Mile North of US-29","Normal","HERE","Microwave",38.8770200,-77.2205200,,,60
9737,3456,3,"I-495 @ 0.33 Mile North of Landover Rd/SR-202","Maryland","I-495","South","I-495 @ 0.33 Mile North of Landover Rd/SR-202","Normal","HERE","Microwave",38.9220600,-76.8527000,,,60
9738,3456,1,"I-495 @ 0.33 Mile North of Landover Rd/SR-202","Maryland","I-495","South","I-495 @ 0.33 Mile North of Landover Rd/SR-202","Normal","HERE","Microwave",38.9220600,-76.8527000,,,60
9739,3456,4,"I-495 @ 0.33 Mile North of Landover Rd/SR-202","Maryland","I-495","South","I-495 @ 0.33 Mile North of Landover Rd/SR-202","Normal","HERE","Microwave",38.9220600,-76.8527000,,,60
9740,3456,2,"I-495 @ 0.33 Mile North of Landover Rd/SR-202","Maryland","I-495","South","I-495 @ 0.33 Mile North of Landover Rd/SR-202","Normal","HERE","Microwave",38.9220600,-76.8527000,,,60
9741,3457,4,"I-495 @ 0.33 Mile North of Landover Rd/SR-202","Maryland","I-495","North","I-495 @ 0.33 Mile North of Landover Rd/SR-202","Normal","HERE","Microwave",38.9220600,-76.8527000,,,60
9742,3457,2,"I-495 @ 0.33 Mile North of Landover Rd/SR-202","Maryland","I-495","North","I-495 @ 0.33 Mile North of Landover Rd/SR-202","Normal","HERE","Microwave",38.9220600,-76.8527000,,,60
9743,3457,3,"I-495 @ 0.33 Mile North of Landover Rd/SR-202","Maryland","I-495","North","I-495 @ 0.33 Mile North of Landover Rd/SR-202","Normal","HERE","Microwave",38.9220600,-76.8527000,,,60
9744,3457,1,"I-495 @ 0.33 Mile North of Landover Rd/SR-202","Maryland","I-495","North","I-495 @ 0.33 Mile North of Landover Rd/SR-202","Normal","HERE","Microwave",38.9220600,-76.8527000,,,60
9745,3458,4,"Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Northern Virginia","Dulles Toll Road","West","Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Normal","HERE","Microwave",38.9334800,-77.2341900,,,60
9746,3458,2,"Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Northern Virginia","Dulles Toll Road","West","Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Normal","HERE","Microwave",38.9334800,-77.2341900,,,60
9747,3458,3,"Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Northern Virginia","Dulles Toll Road","West","Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Normal","HERE","Microwave",38.9334800,-77.2341900,,,60
9748,3458,1,"Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Northern Virginia","Dulles Toll Road","West","Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Normal","HERE","Microwave",38.9334800,-77.2341900,,,60
9749,3459,1,"Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Northern Virginia","Dulles Toll Road","East","Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Normal","HERE","Microwave",38.9334800,-77.2341900,,,60
9750,3459,4,"Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Northern Virginia","Dulles Toll Road","East","Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Normal","HERE","Microwave",38.9334800,-77.2341900,,,60
9751,3459,3,"Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Northern Virginia","Dulles Toll Road","East","Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Normal","HERE","Microwave",38.9334800,-77.2341900,,,60
9752,3459,2,"Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Northern Virginia","Dulles Toll Road","East","Dulles Toll Road @ 0.64 Mile East of Leesburg Pike","Normal","HERE","Microwave",38.9334800,-77.2341900,,,60
9753,3460,2,"SR-267 @ 0.48 Mile West of I-66","Northern Virginia","SR-267","West","SR-267 @ 0.48 Mile West of I-66","Normal","HERE","Microwave",38.9083400,-77.1868400,,,60
9754,3460,1,"SR-267 @ 0.48 Mile West of I-66","Northern Virginia","SR-267","West","SR-267 @ 0.48 Mile West of I-66","Normal","HERE","Microwave",38.9083400,-77.1868400,,,60
9755,3461,3,"SR-267 @ 0.48 Mile West of I-66","Northern Virginia","SR-267","East","SR-267 @ 0.48 Mile West of I-66","Bus","HERE","Microwave",38.9083400,-77.1868400,,,60
9756,3462,2,"SR-267 @ 0.48 Mile West of I-66","Northern Virginia","SR-267","East","SR-267 @ 0.48 Mile West of I-66","Normal","HERE","Microwave",38.9083400,-77.1868400,,,60
9757,3462,1,"SR-267 @ 0.48 Mile West of I-66","Northern Virginia","SR-267","East","SR-267 @ 0.48 Mile West of I-66","Normal","HERE","Microwave",38.9083400,-77.1868400,,,60
9758,3463,3,"I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Maryland","I-495","South","I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Normal","HERE","Microwave",38.9542900,-76.8635300,,,60
9759,3463,1,"I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Maryland","I-495","South","I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Normal","HERE","Microwave",38.9542900,-76.8635300,,,60
9760,3463,4,"I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Maryland","I-495","South","I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Normal","HERE","Microwave",38.9542900,-76.8635300,,,60
9761,3463,2,"I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Maryland","I-495","South","I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Normal","HERE","Microwave",38.9542900,-76.8635300,,,60
9762,3464,4,"I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Maryland","I-495","North","I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Normal","HERE","Microwave",38.9542900,-76.8635300,,,60
9763,3464,2,"I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Maryland","I-495","North","I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Normal","HERE","Microwave",38.9542900,-76.8635300,,,60
9764,3464,3,"I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Maryland","I-495","North","I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Normal","HERE","Microwave",38.9542900,-76.8635300,,,60
9765,3464,1,"I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Maryland","I-495","North","I-495 @ 0.38 Mile South of Annapolis Rd/SR-450","Normal","HERE","Microwave",38.9542900,-76.8635300,,,60
9766,3465,4,"I-495 @ 0.40 Mile West of University Blvd E","Maryland","I-495","West","I-495 @ 0.40 Mile West of University Blvd E","Normal","HERE","Microwave",39.0165500,-77.0125100,,,60
9767,3465,2,"I-495 @ 0.40 Mile West of University Blvd E","Maryland","I-495","West","I-495 @ 0.40 Mile West of University Blvd E","Normal","HERE","Microwave",39.0165500,-77.0125100,,,60
9768,3465,3,"I-495 @ 0.40 Mile West of University Blvd E","Maryland","I-495","West","I-495 @ 0.40 Mile West of University Blvd E","Normal","HERE","Microwave",39.0165500,-77.0125100,,,60
9769,3465,1,"I-495 @ 0.40 Mile West of University Blvd E","Maryland","I-495","West","I-495 @ 0.40 Mile West of University Blvd E","Normal","HERE","Microwave",39.0165500,-77.0125100,,,60
9770,3466,1,"I-495 @ 0.40 Mile West of University Blvd E","Maryland","I-495","East","I-495 @ 0.40 Mile West of University Blvd E","Normal","HERE","Microwave",39.0165500,-77.0125100,,,60
9771,3466,4,"I-495 @ 0.40 Mile West of University Blvd E","Maryland","I-495","East","I-495 @ 0.40 Mile West of University Blvd E","Normal","HERE","Microwave",39.0165500,-77.0125100,,,60
9772,3466,3,"I-495 @ 0.40 Mile West of University Blvd E","Maryland","I-495","East","I-495 @ 0.40 Mile West of University Blvd E","Normal","HERE","Microwave",39.0165500,-77.0125100,,,60
9773,3466,2,"I-495 @ 0.40 Mile West of University Blvd E","Maryland","I-495","East","I-495 @ 0.40 Mile West of University Blvd E","Normal","HERE","Microwave",39.0165500,-77.0125100,,,60
9774,3467,2,"I-495 @ 0.40 Mile West of Old Georgetown Rd","Maryland","I-495","West","I-495 @ 0.40 Mile West of Old Georgetown Rd","Normal","HERE","Microwave",39.0140000,-77.1264100,,,60
9775,3467,3,"I-495 @ 0.40 Mile West of Old Georgetown Rd","Maryland","I-495","West","I-495 @ 0.40 Mile West of Old Georgetown Rd","Normal","HERE","Microwave",39.0140000,-77.1264100,,,60
9776,3467,1,"I-495 @ 0.40 Mile West of Old Georgetown Rd","Maryland","I-495","West","I-495 @ 0.40 Mile West of Old Georgetown Rd","Normal","HERE","Microwave",39.0140000,-77.1264100,,,60
9777,3468,3,"I-495 @ 0.40 Mile West of Old Georgetown Rd","Maryland","I-495","East","I-495 @ 0.40 Mile West of Old Georgetown Rd","Normal","HERE","Microwave",39.0140000,-77.1264100,,,60
9778,3468,2,"I-495 @ 0.40 Mile West of Old Georgetown Rd","Maryland","I-495","East","I-495 @ 0.40 Mile West of Old Georgetown Rd","Normal","HERE","Microwave",39.0140000,-77.1264100,,,60
9779,3468,1,"I-495 @ 0.40 Mile West of Old Georgetown Rd","Maryland","I-495","East","I-495 @ 0.40 Mile West of Old Georgetown Rd","Normal","HERE","Microwave",39.0140000,-77.1264100,,,60
9780,3469,2,"I-295/DC-295 @ 0.35 Mile South of Malcolm X Ave","D.C.","I-295/DC-295","South","I-295/DC-295 @ 0.35 Mile South of Malcolm X Ave","Normal","HERE","Microwave",38.8400400,-77.0083600,,,60
9781,3469,1,"I-295/DC-295 @ 0.35 Mile South of Malcolm X Ave","D.C.","I-295/DC-295","South","I-295/DC-295 @ 0.35 Mile South of Malcolm X Ave","Normal","HERE","Microwave",38.8400400,-77.0083600,,,60
9782,3471,2,"I-295/DC-295 @ 0.35 Mile South of Malcolm X Ave","D.C.","I-295/DC-295","North","I-295/DC-295 @ 0.35 Mile South of Malcolm X Ave","Normal","HERE","Microwave",38.8400400,-77.0083600,,,60
9783,3470,3,"I-295/DC-295 @ 0.35 Mile South of Malcolm X Ave","D.C.","I-295/DC-295","North","I-295/DC-295 @ 0.35 Mile South of Malcolm X Ave","On Ramp","HERE","Microwave",38.8400400,-77.0083600,,,60
9784,3471,1,"I-295/DC-295 @ 0.35 Mile South of Malcolm X Ave","D.C.","I-295/DC-295","North","I-295/DC-295 @ 0.35 Mile South of Malcolm X Ave","Normal","HERE","Microwave",38.8400400,-77.0083600,,,60
9785,3472,3,"I-495 @ 0.57 Mile North of Suitland Pkwy","Maryland","I-495","South","I-495 @ 0.57 Mile North of Suitland Pkwy","Normal","HERE","Microwave",38.8375600,-76.8679400,,,60
9786,3472,1,"I-495 @ 0.57 Mile North of Suitland Pkwy","Maryland","I-495","South","I-495 @ 0.57 Mile North of Suitland Pkwy","Normal","HERE","Microwave",38.8375600,-76.8679400,,,60
9787,3472,4,"I-495 @ 0.57 Mile North of Suitland Pkwy","Maryland","I-495","South","I-495 @ 0.57 Mile North of Suitland Pkwy","Normal","HERE","Microwave",38.8375600,-76.8679400,,,60
9788,3472,2,"I-495 @ 0.57 Mile North of Suitland Pkwy","Maryland","I-495","South","I-495 @ 0.57 Mile North of Suitland Pkwy","Normal","HERE","Microwave",38.8375600,-76.8679400,,,60
9789,3473,4,"I-495 @ 0.57 Mile North of Suitland Pkwy","Maryland","I-495","North","I-495 @ 0.57 Mile North of Suitland Pkwy","Normal","HERE","Microwave",38.8375600,-76.8679400,,,60
9790,3473,2,"I-495 @ 0.57 Mile North of Suitland Pkwy","Maryland","I-495","North","I-495 @ 0.57 Mile North of Suitland Pkwy","Normal","HERE","Microwave",38.8375600,-76.8679400,,,60
9791,3473,3,"I-495 @ 0.57 Mile North of Suitland Pkwy","Maryland","I-495","North","I-495 @ 0.57 Mile North of Suitland Pkwy","Normal","HERE","Microwave",38.8375600,-76.8679400,,,60
9792,3473,1,"I-495 @ 0.57 Mile North of Suitland Pkwy","Maryland","I-495","North","I-495 @ 0.57 Mile North of Suitland Pkwy","Normal","HERE","Microwave",38.8375600,-76.8679400,,,60
9793,3474,4,"I-495 @ 2.10 Mile North of George Washington Memorial Pkwy","Maryland","I-495","South","I-495 @ 2.10 Mile North of George Washington Memorial Pkwy","Normal","HERE","Microwave",38.7966200,-77.0108400,,,60
9794,3474,3,"I-495 @ 2.10 Mile North of George Washington Memorial Pkwy","Maryland","I-495","South","I-495 @ 2.10 Mile North of George Washington Memorial Pkwy","Normal","HERE","Microwave",38.7966200,-77.0108400,,,60
9795,3475,4,"I-495 @ 2.10 Mile North of George Washington Memorial Pkwy","Maryland","I-495","North","I-495 @ 2.10 Mile North of George Washington Memorial Pkwy","Normal","HERE","Microwave",38.7966200,-77.0108400,,,60
9796,3475,3,"I-495 @ 2.10 Mile North of George Washington Memorial Pkwy","Maryland","I-495","North","I-495 @ 2.10 Mile North of George Washington Memorial Pkwy","Normal","HERE","Microwave",38.7966200,-77.0108400,,,60
9797,3476,3,"I-495 @ 0.41 Mile South of Darcy Rd","Maryland","I-495","South","I-495 @ 0.41 Mile South of Darcy Rd","Normal","HERE","Microwave",38.8528300,-76.8583600,,,60
9798,3476,1,"I-495 @ 0.41 Mile South of Darcy Rd","Maryland","I-495","South","I-495 @ 0.41 Mile South of Darcy Rd","Normal","HERE","Microwave",38.8528300,-76.8583600,,,60
9799,3476,4,"I-495 @ 0.41 Mile South of Darcy Rd","Maryland","I-495","South","I-495 @ 0.41 Mile South of Darcy Rd","Normal","HERE","Microwave",38.8528300,-76.8583600,,,60
9800,3476,2,"I-495 @ 0.41 Mile South of Darcy Rd","Maryland","I-495","South","I-495 @ 0.41 Mile South of Darcy Rd","Normal","HERE","Microwave",38.8528300,-76.8583600,,,60
9801,3477,4,"I-495 @ 0.41 Mile South of Darcy Rd","Maryland","I-495","North","I-495 @ 0.41 Mile South of Darcy Rd","Normal","HERE","Microwave",38.8528300,-76.8583600,,,60
9802,3477,2,"I-495 @ 0.41 Mile South of Darcy Rd","Maryland","I-495","North","I-495 @ 0.41 Mile South of Darcy Rd","Normal","HERE","Microwave",38.8528300,-76.8583600,,,60
9803,3477,3,"I-495 @ 0.41 Mile South of Darcy Rd","Maryland","I-495","North","I-495 @ 0.41 Mile South of Darcy Rd","Normal","HERE","Microwave",38.8528300,-76.8583600,,,60
9804,3477,1,"I-495 @ 0.41 Mile South of Darcy Rd","Maryland","I-495","North","I-495 @ 0.41 Mile South of Darcy Rd","Normal","HERE","Microwave",38.8528300,-76.8583600,,,60
